Date,Open,High,Low,Close,Volume,Market Cap
2024-07-08,2536.01,2551.42,2536.37,2540.18,87694,222758973.64
2024-07-09,2546.15,2565.86,2538.52,2547.2,25735,65552212.98
2024-07-10,2550.92,2567.77,2540.51,2551.59,25830,65907530.99
2024-07-11,2548.13,2551.94,2534.76,2545.03,57893,147339142.47
2024-07-12,2558.74,2564.77,2539.99,2552.29,54673,139541616.45
2024-07-13,2547.25,2558.39,2538.15,2546.89,99462,253318457.29
2024-07-14,2550.07,2568.1,2541.84,2550.76,55066,140459932.29
2024-07-15,2570.19,2575.06,2558.85,2577.61,13373,34470351.71
2024-07-16,2558.54,2573.54,2541.95,2557.98,20335,52016465.2
2024-07-17,2578.02,2589.94,2569.23,2581.27,33741,87094790.13
2024-07-18,2611.21,2614.4,2593.53,2608.12,20692,53967157.28
2024-07-19,2604.21,2612.4,2605.89,2606.26,57295,149325417.18
2024-07-20,2563.12,2567.82,2558.43,2564.32,55541,142424816.42
2024-07-21,2545.36,2559.59,2544.82,2552.66,44057,112462634.46
2024-07-22,2570.04,2583.7,2573.16,2579.1,76983,198547009.12
2024-07-23,2588.45,2590.05,2576.87,2579.14,29583,76298835.79
2024-07-24,2560.31,2572.61,2547.56,2559.66,32765,83867213.78
2024-07-25,2552.08,2558.78,2533.13,2550.06,69287,176686221.58
2024-07-26,2562.81,2584.87,2557.44,2567.38,33906,87049433.51
2024-07-27,2583.19,2586.07,2565.57,2578.81,95103,245252583.19
2024-07-28,2578.01,2582.99,2564.74,2574.53,89675,230871114.39
2024-07-29,2563.68,2575.33,2559.9,2567.7,56525,145138961.88
2024-07-30,2555.06,2573.35,2545.76,2560.36,48230,123486156.65
2024-07-31,2538.75,2555.91,2539.55,2542.41,29520,75051992.46
2024-08-01,2575.08,2587.7,2574.54,2575.22,95238,245258724.52
2024-08-02,2570.11,2578.65,2566.48,2569.27,61934,159125339.94
2024-08-03,2594.31,2597.41,2579.85,2594.12,35566,92262327.65
2024-08-04,2631.54,2633.45,2614.61,2625.04,83193,218385141.13
2024-08-05,2641.93,2662.9,2633.63,2645.51,40134,106174837.44
2024-08-06,2631.94,2652.44,2618.99,2637.38,20345,53657416.27
2024-08-07,2645.95,2657.42,2641.77,2645.95,51185,135432985.46
2024-08-08,2637.5,2654.04,2629.95,2645.97,80744,213645940.56
2024-08-09,2631.87,2638.32,2620.37,2628.39,43455,114216806.03
2024-08-10,2635.87,2643.48,2628.12,2635.38,38018,100191873.59
2024-08-11,2610.61,2628.26,2601.89,2612.3,64219,167759237.1
2024-08-12,2634.58,2642.36,2625.36,2636.55,55991,147623222.59
2024-08-13,2632.31,2642.38,2618.81,2627.76,83616,219722810.3
2024-08-14,2636.67,2639.64,2619.23,2632.28,97438,256484444.9
2024-08-15,2637.22,2655.05,2628.02,2638.45,19486,51412823.28
2024-08-16,2636.73,2645.91,2624.77,2633.77,48862,128691328.94
2024-08-17,2650.32,2652.26,2638.09,2646.01,68870,182230370.38
2024-08-18,2638.68,2645.46,2625.82,2637.01,96694,254982756.26
2024-08-19,2653.91,2668.49,2651.72,2654.93,53856,142984069.52
2024-08-20,2630.42,2636.02,2623.89,2628.51,96055,252481851.45
2024-08-21,2626.35,2641.65,2623.38,2631.54,41379,108890533.32
2024-08-22,2671.18,2678.25,2658.1,2670.82,74729,199587673.29
2024-08-23,2650.15,2670.11,2630.6,2651.31,38378,101752086.93
2024-08-24,2636.31,2657.91,2629.05,2638.26,64353,169779817.88
2024-08-25,2640.4,2666.35,2647.91,2649.04,59996,158931574.02
2024-08-26,2647.99,2662.51,2647.08,2653.13,24031,63757314.29
2024-08-27,2658.21,2668.63,2647.35,2660.64,90072,239649202.75
2024-08-28,2675.4,2677.03,2665.78,2670.92,75982,202942158.74
2024-08-29,2685.55,2701.8,2680.65,2684.12,46683,125302707.63
2024-08-30,2711.51,2721.47,2693.54,2706.81,27618,74756749.72
2024-08-31,2721.72,2730.4,2703.18,2715.51,16587,45042146.94
2024-09-01,2712.83,2719.93,2708.55,2711.18,72790,197347068.51
2024-09-02,2725.84,2726.35,2719.61,2725.14,41480,113038611.0
2024-09-03,2758.77,2765.99,2747.41,2763.63,30527,84365421.8
2024-09-04,2771.41,2771.77,2747.22,2761.48,33569,92700129.97
2024-09-05,2735.4,2749.88,2738.48,2742.49,21151,58006398.54
2024-09-06,2765.72,2771.94,2765.08,2765.13,81094,224235554.48
2024-09-07,2767.39,2774.95,2751.88,2763.22,69174,191143231.92
2024-09-08,2724.5,2735.34,2711.75,2720.27,54739,148904873.04
2024-09-09,2731.94,2744.21,2726.81,2737.72,42954,117595968.2
2024-09-10,2725.41,2730.98,2714.34,2727.51,45303,123564481.42
2024-09-11,2722.21,2732.81,2720.98,2726.2,44700,121861204.86
2024-09-12,2723.44,2738.12,2725.5,2733.34,77568,212019799.16
2024-09-13,2738.3,2750.62,2732.15,2737.65,76788,210218748.92
2024-09-14,2748.75,2762.32,2746.66,2752.34,81045,223063402.4
2024-09-15,2751.66,2763.53,2731.31,2744.13,47842,131284684.69
2024-09-16,2757.97,2768.57,2744.17,2754.89,23900,65841930.18
2024-09-17,2750.41,2769.27,2748.02,2750.2,90059,247680400.72
2024-09-18,2763.11,2768.46,2751.85,2765.48,11881,32856641.17
2024-09-19,2778.86,2772.02,2770.04,2778.29,43037,119569055.93
2024-09-20,2758.8,2771.29,2746.22,2760.08,11630,32099687.69
2024-09-21,2782.64,2792.91,2777.37,2782.3,30789,85664110.63
2024-09-22,2781.58,2781.46,2766.71,2772.08,98059,271827069.25
2024-09-23,2783.41,2799.22,2777.48,2788.74,93494,260730257.22
2024-09-24,2795.74,2800.96,2792.07,2796.58,56151,157030965.92
2024-09-25,2837.38,2846.66,2825.22,2833.85,58920,166970281.56
2024-09-26,2827.88,2843.56,2825.93,2829.88,77231,218554304.53
2024-09-27,2831.29,2827.39,2815.35,2823.39,90357,255113196.74
2024-09-28,2826.9,2831.74,2813.66,2823.5,13262,37445299.83
2024-09-29,2814.35,2826.48,2807.86,2817.94,76981,216927810.94
2024-09-30,2835.46,2841.08,2826.26,2834.44,91972,260688975.12
2024-10-01,2799.09,2806.81,2790.95,2802.61,85485,239581309.01
2024-10-02,2778.06,2792.1,2771.3,2782.04,64722,180059102.99
2024-10-03,2760.48,2772.49,2751.63,2761.18,99499,274734902.82
2024-10-04,2787.01,2787.64,2773.82,2780.69,60818,169115925.64
2024-10-05,2819.13,2819.95,2800.06,2815.4,39932,112424591.62
2024-10-06,2813.7,2825.86,2801.88,2813.81,16901,47556236.4
2024-10-07,2814.84,2817.1,2806.12,2810.94,18597,52274968.48
2024-10-08,2814.18,2821.29,2799.59,2812.84,73909,207893940.01
2024-10-09,2830.72,2844.39,2822.2,2836.57,82391,233708181.82
2024-10-10,2817.8,2834.76,2808.93,2818.53,94214,265544712.18
2024-10-11,2823.43,2830.19,2813.87,2823.79,18263,51570958.58
2024-10-12,2847.61,2862.43,2844.09,2843.8,73293,208430518.48
2024-10-13,2851.49,2868.08,2848.54,2854.32,35805,102198938.9
2024-10-14,2854.05,2877.72,2844.39,2858.61,21874,62529277.75
2024-10-15,2878.91,2892.46,2873.05,2879.13,96402,277554166.9
2024-10-16,2822.34,2834.46,2816.37,2825.57,24079,68036857.26
2024-10-17,2838.01,2845.04,2833.92,2839.63,59850,169951599.95
2024-10-18,2826.64,2835.27,2815.89,2827.04,82779,234019893.2
2024-10-19,2789.02,2808.37,2778.96,2790.93,19018,53077936.38
2024-10-20,2806.47,2811.42,2789.55,2801.66,59500,166698508.83
2024-10-21,2836.7,2842.93,2825.33,2829.63,22100,62534796.07
2024-10-22,2831.69,2838.41,2816.85,2827.38,67021,189493822.33
2024-10-23,2838.08,2858.19,2829.05,2846.94,29800,84838731.6
2024-10-24,2876.47,2891.12,2865.94,2879.68,73400,211368722.46
2024-10-25,2905.59,2918.96,2896.01,2906.48,39437,114622897.36
2024-10-26,2930.55,2945.71,2939.44,2939.78,86537,254399780.54
2024-10-27,2950.74,2963.75,2946.37,2955.12,56675,167481595.84
2024-10-28,2956.17,2968.68,2938.9,2957.13,29942,88542436.45
2024-10-29,2923.35,2936.41,2909.0,2925.59,30862,90289631.21
2024-10-30,2921.21,2928.87,2908.86,2921.17,21669,63298856.64
2024-10-31,2897.9,2916.89,2898.4,2904.81,63772,185245299.18
2024-11-01,2946.42,2954.87,2938.46,2948.73,25916,76419157.77
2024-11-02,2946.47,2949.59,2931.84,2945.71,20878,61500477.21
2024-11-03,2948.72,2960.15,2933.97,2948.67,12985,38288498.21
2024-11-04,2962.44,2964.21,2948.64,2960.2,83648,247614902.73
2024-11-05,2963.52,2972.97,2947.3,2961.57,51235,151736200.97
2024-11-06,2993.94,2996.2,2986.27,2995.97,28931,86676529.09
2024-11-07,2984.62,2990.4,2974.54,2984.02,10336,30842843.08
2024-11-08,2984.41,2996.78,2980.71,2988.41,52933,158185683.59
2024-11-09,2972.71,2976.03,2961.94,2974.06,94899,282235693.21
2024-11-10,2942.89,2956.3,2933.16,2948.16,55536,163729207.2
2024-11-11,2941.76,2952.35,2922.89,2936.43,79504,233457779.76
2024-11-12,2934.82,2939.84,2932.28,2936.19,61148,179541985.01
2024-11-13,2933.42,2936.37,2923.92,2928.1,26279,76947574.61
2024-11-14,2916.31,2933.27,2899.23,2914.75,78665,229289036.98
2024-11-15,2882.7,2891.82,2876.24,2887.13,81386,234971681.56
2024-11-16,2887.22,2902.95,2874.89,2885.96,96124,277410445.88
2024-11-17,2860.42,2864.98,2845.4,2856.37,87485,249889532.34
2024-11-18,2871.68,2882.58,2853.31,2872.07,84055,241411940.71
2024-11-19,2874.59,2890.68,2866.45,2874.22,87273,250841797.47
2024-11-20,2842.81,2853.14,2829.99,2845.57,76670,218169768.89
2024-11-21,2840.01,2853.04,2828.72,2839.88,86474,245576192.65
2024-11-22,2826.53,2839.76,2823.34,2825.34,64028,180900972.46
2024-11-23,2829.33,2838.97,2826.35,2832.23,81128,229772757.74
2024-11-24,2854.14,2865.73,2852.57,2859.53,28108,80375784.68
2024-11-25,2828.97,2831.39,2807.07,2822.53,62495,176394053.44
2024-11-26,2828.35,2834.34,2809.19,2825.33,92806,262207685.4
2024-11-27,2819.89,2827.23,2810.86,2822.63,86533,244250513.99
2024-11-28,2837.65,2843.35,2829.17,2836.56,66830,189566992.35
2024-11-29,2833.93,2833.98,2835.87,2841.32,84640,240489261.93
2024-11-30,2816.89,2835.11,2811.09,2826.78,62509,176699182.93
2024-12-01,2826.32,2835.37,2817.32,2820.9,76406,215533593.09
2024-12-02,2806.63,2807.14,2796.0,2805.48,49519,138924478.69
2024-12-03,2827.26,2835.18,2805.68,2827.5,59649,168657453.11
2024-12-04,2829.59,2850.64,2821.02,2828.42,44524,125932779.14
2024-12-05,2883.08,2876.84,2863.31,2866.95,43885,125816033.35
2024-12-06,2870.58,2883.02,2865.06,2866.24,54369,155834344.19
2024-12-07,2847.34,2857.51,2830.55,2852.57,40676,116031019.87
2024-12-08,2814.39,2835.04,2811.05,2822.79,74093,209149188.76
2024-12-09,2792.5,2791.32,2781.58,2787.23,57764,161001555.52
2024-12-10,2760.33,2768.05,2746.99,2756.05,60799,167564920.54
2024-12-11,2764.77,2776.1,2755.2,2761.89,89414,246951618.63
2024-12-12,2768.5,2785.59,2771.88,2772.56,82307,228201453.61
2024-12-13,2743.26,2749.72,2727.5,2741.44,92062,252382498.24
2024-12-14,2756.22,2771.22,2749.67,2759.84,41923,115700826.74
2024-12-15,2753.99,2762.1,2737.16,2750.68,88388,243127110.65
2024-12-16,2759.03,2767.45,2744.08,2754.12,57574,158565470.97
2024-12-17,2784.14,2796.24,2776.2,2786.86,53391,148793260.94
2024-12-18,2810.96,2819.95,2806.47,2805.3,63664,178596436.88
2024-12-19,2801.0,2817.6,2785.89,2800.43,77384,216708206.07
2024-12-20,2785.56,2791.51,2778.54,2783.1,41027,114182353.6
2024-12-21,2734.02,2750.8,2734.73,2740.57,45464,124597109.48
2024-12-22,2727.84,2732.16,2719.32,2726.68,44485,121296506.79
2024-12-23,2719.58,2734.66,2723.25,2722.96,29456,80207530.36
2024-12-24,2706.09,2715.45,2696.63,2703.72,84795,229261692.25
2024-12-25,2708.93,2711.88,2694.85,2701.59,45554,123068320.58
2024-12-26,2705.08,2714.3,2695.52,2703.63,56922,153895970.35
2024-12-27,2695.13,2719.24,2698.14,2699.63,23409,63195682.86
2024-12-28,2690.26,2682.7,2672.49,2687.13,79327,213162107.16
2024-12-29,2693.01,2698.52,2679.01,2691.0,46639,125505778.91
2024-12-30,2710.64,2708.63,2694.66,2700.34,73627,198818208.73
2024-12-31,2680.31,2696.32,2671.94,2679.04,93424,250286236.93
