date,open,high,low,close,volume,market_cap,daily_return,log_return,volatility
2020-08-25,300.2,319.35,299.95,303.66,35518,10785395.88,0.014126840997896073,0.014027987087436954,0.21515255669135747
2020-08-26,296.15,295.48,284.96,290.92,34045,9904371.4,-0.04195481788842792,-0.04286033916770175,0.22021416354006865
2020-08-27,312.59,315.66,304.3,308.47,60876,18778419.720000003,0.060325862780145734,0.05857627859795,0.2284219371820785
2020-08-28,287.87,293.93,295.5,293.12,61919,18149697.28,-0.049761727234415076,-0.05104251239852457,0.23049005436516734
2020-08-29,296.11,304.39,279.34,291.32,37103,10808845.959999999,-0.006140829694323169,-0.0061597621360510715,0.1658145317623713
2020-08-30,292.09,313.17,293.23,301.92,46188,13945080.96,0.03638610462721403,0.03573976227052566,0.16433643587243021
2020-08-31,331.88,326.93,307.74,319.74,15845,5066280.3,0.05902225755166923,0.057346083916505725,0.11861150792706288
2020-09-01,302.73,301.59,286.05,296.23,96698,28644848.540000003,-0.07352849189966848,-0.07637198591486781,0.14580620846357456
2020-09-02,287.24,306.94,278.84,290.04,46674,13537326.96,-0.020895925463322418,-0.02111733511848613,0.14048946138280133
2020-09-03,282.96,290.38,264.35,281.04,29337,8244870.48,-0.03103020273065782,-0.03152183654582034,0.12429620760125216
2020-09-04,261.47,274.64,258.44,268.48,32313,8675394.24,-0.04469114716766298,-0.045720584678730254,0.12251219907393471
2020-09-05,304.59,323.9,290.94,304.29,36943,11241385.47,0.1333805125148988,0.12520477077717274,0.18499366442737167
2020-09-06,311.97,319.6,304.4,312.89,87949,27518362.61,0.028262512734562373,0.027870497015757945,0.18369158962317791
2020-09-07,283.99,303.86,274.04,288.17,10276,2961234.9200000004,-0.07900540125922839,-0.0823011073034496,0.1903139784956733
2020-09-08,304.68,311.27,303.22,307.03,61151,18775191.529999997,0.06544747891869362,0.06339487891430605,0.18892015491505676
2020-09-09,347.13,358.19,349.16,349.97,27611,9663021.67,0.1398560401263722,0.13090197384143737,0.22247597951358547
2020-09-10,365.46,383.63,350.58,371.12,21944,8143857.28,0.0604337514644111,0.05867802391942235,0.2129552059843412
2020-09-11,336.94,350.94,322.05,341.23,62887,21458931.01,-0.08053998706617804,-0.08396872372044617,0.23331929592672046
2020-09-12,324.84,343.26,331.77,332.05,91442,30363316.1,-0.026902675614688065,-0.0272711767363194,0.2129054119798327
2020-09-13,362.17,365.19,348.06,357.88,59847,21418044.36,0.07778948953470866,0.07491217469267258,0.22188246316924806
2020-09-14,339.57,346.24,333.48,344.23,68653,23632422.19,-0.038141276405499025,-0.03888769607134451,0.20207789954906155
2020-09-15,347.5,370.93,339.99,353.61,96072,33972019.92,0.02724922290329146,0.026884572298537135,0.19730984673591315
2020-09-16,373.81,377.21,350.9,369.6,66622,24623491.200000003,0.04521930940867058,0.044226728860941325,0.1550832046588478
2020-09-17,353.41,363.01,346.87,351.56,37810,13292483.6,-0.04880952380952386,-0.05004094607108468,0.15153565334816965
2020-09-18,354.89,364.38,345.91,350.87,87842,30821122.54,-0.001962680623506685,-0.001964609204994469,0.12288590847274644
2020-09-19,291.13,298.09,276.55,286.54,20503,5874929.62,-0.1833442585573004,-0.2025376420262238,0.24207344419547328
2020-09-20,276.24,273.01,261.37,266.56,94761,25259492.16,-0.06972848467927695,-0.0722787834867484,0.21749512579161503
2020-09-21,261.23,277.8,265.58,262.01,46976,12308181.76,-0.017069327731092487,-0.017216688006827015,0.2189416830652465
2020-09-22,230.26,250.12,228.69,237.55,21590,5128704.5,-0.09335521544979197,-0.09800454333872055,0.21056231427333752
2020-09-23,272.05,281.69,256.41,270.7,20886,5653840.2,0.13954956851189215,0.1306330689873251,0.2686582626166662
2020-09-24,239.25,253.47,232.7,242.6,22866,5547291.6,-0.10380495012929436,-0.10959720011030567,0.27657908204978643
2020-09-25,229.51,252.71,221.17,234.29,76624,17952236.96,-0.034253915910964605,-0.03485433223140127,0.27140651775362895
2020-09-26,237.91,243.76,225.0,237.41,78899,18731411.59,0.013316829570190869,0.013228940009028118,0.21747246478959864
2020-09-27,271.06,278.81,261.87,266.73,42792,11413910.16,0.12349943136346409,0.11644830651358075,0.2508302229206143
2020-09-28,234.34,245.87,228.18,238.52,19764,4714109.28,-0.1057623814344093,-0.11178374654625213,0.275095983293302
2020-09-29,268.65,262.6,259.91,262.28,96156,25219795.679999996,0.0996142881100115,0.0949594711405133,0.27354725160342613
2020-09-30,258.04,263.17,255.55,262.99,52727,13866673.73,0.0027070306542626987,0.0027033732457722435,0.23753514181946234
2020-10-01,242.64,248.78,233.6,243.86,88471,21574538.060000002,-0.07274040838054674,-0.07552171850907209,0.2218068393532618
2020-10-02,255.53,260.31,243.6,253.6,18068,4582044.8,0.039940949725252084,0.03916393243095206,0.22029411839935042
2020-10-03,256.14,278.94,254.53,258.08,17295,4463493.6,0.01766561514195586,0.017511391813827895,0.22037915514077097
2020-10-04,237.69,260.07,242.02,246.57,51160,12614521.2,-0.04459857408555479,-0.04562368554838031,0.18790226044117825
2020-10-05,253.11,262.41,237.02,248.47,21390,5314773.3,0.0077057225128767115,0.0076761850743182515,0.1467952389402633
2020-10-06,238.15,248.08,227.13,241.26,30131,7269405.06,-0.02901758763633444,-0.029446923765598966,0.10562004265134585
2020-10-07,247.76,254.34,235.07,244.03,85969,20979015.07,0.011481389372461237,0.011415978417803795,0.10737350920865528
2020-10-08,251.46,279.31,249.06,257.78,25038,6454295.64,0.05634553128713682,0.05481533942159203,0.09380823838019574
2020-10-09,284.53,293.93,275.34,290.0,62327,18074830.0,0.12499030180774318,0.11777441500388634,0.14390483873789775
2020-10-10,270.05,278.02,259.6,265.74,87064,23136387.36,-0.08365517241379306,-0.08736253581735783,0.1791944802345209
2020-10-11,310.6,326.96,290.27,308.9,31281,9662700.899999999,0.16241439000526814,0.15049921276137404,0.2185964766289103
2020-10-12,268.17,285.19,267.09,270.36,64189,17354138.04,-0.12476529621236632,-0.13326319569238249,0.2751578894052641
2020-10-13,269.6,286.83,252.58,267.82,58511,15670416.02,-0.009394880899541436,-0.00943929116473334,0.2723496989317833
2020-10-14,275.32,291.15,267.39,280.09,18605,5211074.449999999,0.04581435292360525,0.04479586702616158,0.27388986961741585
2020-10-15,286.76,299.23,264.16,286.21,11381,3257356.01,0.021850119604412965,0.021614827019338534,0.27091832162517865
2020-10-16,274.9,284.81,269.86,274.26,76634,21017640.84,-0.04175255930959776,-0.042649245541212195,0.24625478342658094
2020-10-17,268.73,283.26,272.26,270.59,29810,8066287.899999999,-0.013381462845475145,-0.013471801432873774,0.22893975095845534
2020-10-18,257.06,266.66,244.99,261.23,34322,8965936.06,-0.03459107875383405,-0.035203514814222195,0.15101724673357558
2020-10-19,250.3,263.91,247.3,249.95,51869,12964656.549999999,-0.04318033916472086,-0.04414034746503266,0.08953239757201215
2020-10-20,267.16,278.91,254.36,267.44,42955,11487885.2,0.06997399479895994,0.06763434425226394,0.11947987691955765
2020-10-21,272.75,285.39,259.17,275.08,71388,19637411.04,0.02856715524977571,0.02816672233979226,0.11316341930541052
2020-10-22,256.55,280.45,249.82,261.72,20207,5288576.040000001,-0.048567689399447334,-0.049786734450097264,0.11778564237230338
2020-10-23,280.28,288.89,269.05,280.21,97329,27272559.09,0.0706480207855722,0.0682640920582574,0.13581157154139
2020-10-24,284.54,302.9,274.85,286.86,77628,22268368.080000002,0.023732200849363005,0.023454969806271476,0.13558547960792136
2020-10-25,298.44,320.15,289.43,303.62,38220,11604356.4,0.058425712891305936,0.056782627638502135,0.1322824523114036
2020-10-26,316.93,330.99,303.77,316.71,94050,29786575.499999996,0.04311310190369522,0.042209609165143915,0.10831948736686008
2020-10-27,308.67,305.8,296.71,300.63,84085,25278473.55,-0.05077199962110446,-0.052106255931365954,0.1289294358977982
2020-10-28,288.09,301.72,270.8,289.93,32031,9286747.83,-0.03559192362704977,-0.03624075820484669,0.13802058627784855
2020-10-29,312.86,325.16,295.12,305.37,80721,24649771.77,0.053254233780567706,0.05188464159885774,0.125673413208899
2020-10-30,328.65,318.99,305.49,318.08,90807,28883890.56,0.04162163932278862,0.04077876733585093,0.11655257218824802
2020-10-31,313.39,327.22,304.61,318.16,81312,25870225.92,0.00025150905432602677,0.0002514774312260423,0.11761577302613073
2020-11-01,321.05,336.82,305.23,321.01,69766,22395583.66,0.008957757103344122,0.008917874393321989,0.1069348521990313
2020-11-02,357.58,356.48,331.8,347.06,22449,7791149.94,0.08115011993395838,0.0780254003696004,0.12482136722811199
2020-11-03,335.12,349.78,325.07,335.73,99833,33516933.090000004,-0.03264565204863712,-0.033190410164312255,0.11428633742488062
2020-11-04,347.35,364.22,336.83,347.17,66699,23155891.830000002,0.03407500074464598,0.03350730802502283,0.09726655842817498
2020-11-05,335.28,354.79,331.58,343.63,91253,31357268.39,-0.010196733588731854,-0.01024907639779402,0.097626146396529
2020-11-06,337.11,352.32,324.27,339.77,56092,19058378.84,-0.011233012251549712,-0.011296579012770609,0.09662674433021118
2020-11-07,365.03,372.71,357.81,362.25,73671,26687319.75,0.0661624039791624,0.06406566308828789,0.10974167029270736
2020-11-08,391.4,390.75,366.04,379.26,20350,7717941.0,0.04695652173913034,0.04588740451147051,0.1121603854082725
2020-11-09,395.05,416.54,390.46,396.03,78487,31083206.61,0.04421768707482987,0.043267980248515484,0.09691258831201627
2020-11-10,414.32,432.32,403.38,422.64,27622,11674162.08,0.06719187940307547,0.06503078689528244,0.0843285370817616
2020-11-11,416.53,431.79,411.72,423.56,80263,33996196.28,0.0021767934885481566,0.002174427706193286,0.08970923959912953
2020-11-12,437.52,452.9,429.78,437.7,63117,27626310.9,0.03338370006610636,0.03283856363459598,0.07757216333210568
2020-11-13,437.88,437.78,419.85,431.99,68394,29545524.060000002,-0.013045464930317552,-0.013131304368809988,0.07884890263743301
2020-11-14,442.16,445.9,428.93,438.97,33782,14829284.540000001,0.016157781430125695,0.016028633782203112,0.07203413303905484
2020-11-15,439.17,443.83,427.67,436.87,38454,16799398.98,-0.004783926008611106,-0.004795405608977877,0.0746749901782114
2020-11-16,445.86,448.03,438.36,439.31,77904,34224006.24,0.005585185524297875,0.005569646208751001,0.07048806155832715
2020-11-17,448.11,460.65,446.84,451.71,25592,11560162.32,0.028226081810111214,0.027835066793045687,0.04465409156546992
2020-11-18,435.95,449.35,426.55,435.85,32173,14022602.05,-0.03511102255872123,-0.03574223354547655,0.06387502437783436
2020-11-19,475.6,486.49,476.64,478.2,43204,20660152.8,0.09716645634966148,0.09273090756663922,0.10809823603883001
2020-11-20,457.22,472.27,451.51,458.58,45596,20909413.68,-0.0410288582183187,-0.041894296541376636,0.11934107175981444
2020-11-21,429.76,449.11,427.29,434.79,44324,19271631.96,-0.051877534999345776,-0.05327160258031301,0.13353949420749459
2020-11-22,456.74,465.19,452.35,458.46,71202,32643268.919999998,0.054440074518733006,0.053009890984995485,0.14391597536850612
2020-11-23,474.65,489.0,460.93,474.79,99400,47194126.0,0.035619247044453184,0.034999554126607386,0.1465850833083576
2020-11-24,485.91,502.44,482.17,487.77,40750,19876627.5,0.0273384022409906,0.02697138226143554,0.14647251484642806
2020-11-25,500.03,502.03,490.4,500.84,86112,43128334.08,0.026795415872234774,0.026442705525173447,0.1361727641923172
2020-11-26,503.12,512.56,492.86,501.09,26566,13311956.94,0.0004991614088332152,0.0004990368692190371,0.10661328353691332
2020-11-27,489.84,491.12,474.24,483.65,17190,8313943.5,-0.03480412700313318,-0.035424221041409916,0.10331961461052573
2020-11-28,492.22,502.18,467.63,485.66,98607,47889475.620000005,0.004155897860022906,0.00414728596836111,0.07626231155682588
2020-11-29,476.43,480.04,461.72,472.62,48333,22843142.46,-0.026850059712556162,-0.027217107653629058,0.07271847643353688
2020-11-30,486.32,495.93,480.76,492.62,90905,44781621.1,0.042317295078498685,0.041446402812175376,0.07609636320944575
2020-12-01,488.38,500.03,484.01,490.18,99571,48807712.78,-0.004953107872193607,-0.004965415167382996,0.07206375669694133
2020-12-02,472.8,479.69,461.04,474.17,11589,5495156.13,-0.032661471296258515,-0.033206763403436285,0.0718949991483973
2020-12-03,464.96,482.49,455.32,468.24,35235,16498436.4,-0.012506063226269126,-0.012584922201678584,0.07131753536065816
2020-12-04,478.72,482.96,464.57,477.0,10159,4845843.0,0.018708354689902507,0.01853550590537565,0.06897314737528877
2020-12-05,458.26,476.14,462.27,466.23,22145,10324663.35,-0.022578616352201264,-0.022837416292710973,0.0714129099719877
2020-12-06,458.75,468.01,443.21,450.28,90909,40934504.519999996,-0.03421058275958233,-0.034809463109027154,0.07440618856313765
2020-12-07,461.63,471.15,438.49,455.66,41921,19101722.86,0.011948121169050419,0.011877305884300892,0.05544159488465891
2020-12-08,463.45,473.45,454.5,461.06,26237,12096831.22,0.01185094149146293,0.011781269000545816,0.05996298694403993
2020-12-09,451.11,460.78,433.57,451.42,18244,8235706.48,-0.020908341647507878,-0.02113001636783939,0.05524686790334527
2020-12-10,448.64,454.41,435.23,442.5,24743,10948777.5,-0.019759868858269525,-0.019957705555626343,0.05658834185806894
2020-12-11,451.09,461.08,436.9,447.64,56101,25113051.64,0.011615819209039424,0.011548873501842086,0.05307738753826119
2020-12-12,424.71,424.24,410.11,419.18,94227,39498073.86,-0.0635778750781878,-0.0656889160048127,0.07764978916987775
2020-12-13,391.23,405.78,385.75,391.53,66378,25988978.34,-0.0659621165131925,-0.06823828109746778,0.09314914334765922
2020-12-14,386.61,382.15,371.81,377.66,81126,30638045.160000004,-0.03542512706561429,-0.03606782089411404,0.0860952859828037
2020-12-15,379.72,386.75,367.41,373.89,66071,24703286.189999998,-0.009982523963353418,-0.010032683447036811,0.07696350183758745
2020-12-16,383.16,385.07,369.87,380.61,81121,30875463.810000002,0.017973200673994993,0.01781359231422138,0.09077642848509548
2020-12-17,416.9,430.43,396.16,410.62,84763,34805383.06,0.07884711384356691,0.0758929837840017,0.1357040303131668
2020-12-18,426.17,442.09,417.85,428.27,22237,9523439.99,0.04298378062442154,0.042085625202057206,0.1446791719740842
2020-12-19,419.73,427.79,415.74,425.57,25649,10915444.93,-0.006304434118663438,-0.006324390985492111,0.12740684083282253
2020-12-20,427.3,435.68,409.64,425.69,47713,20310946.97,0.00028197476325875215,0.0002819350158468639,0.09834634867235026
2020-12-21,405.85,413.53,395.93,406.14,83463,33897662.82,-0.04592543869952315,-0.04701345408845897,0.10496749246293076
2020-12-22,405.28,413.07,398.98,406.27,55409,22511014.43,0.00032008666962135557,0.00032003545281224135,0.10311210874972897
2020-12-23,407.08,411.73,395.98,401.0,58766,23565166.0,-0.012971669087060267,-0.013056535894814213,0.10562483871829263
2020-12-24,408.79,413.31,391.6,407.95,56154,22908024.3,0.017331670822942513,0.017183190568239894,0.07230617850855757
2020-12-25,393.22,405.71,383.55,391.91,17016,6668740.5600000005,-0.039318543939208195,-0.04011239628132187,0.061107506651882616
2020-12-26,401.16,416.32,395.68,402.79,89563,36075080.77,0.02776147584904698,0.027383112726259724,0.07327868654789803
2020-12-27,438.35,445.7,427.27,433.95,58688,25467657.599999998,0.07736041113235181,0.07451398577050676,0.11086147584042697
2020-12-28,435.78,442.17,416.2,432.27,99678,43087809.059999995,-0.0038714137573453433,-0.003878927077301428,0.09561778831095183
2020-12-29,445.17,454.1,433.67,440.81,64238,28316752.78,0.01975617091169868,0.019563550593836677,0.09553786786672633
2020-12-30,452.62,469.07,440.16,455.11,68608,31224186.880000003,0.032440280392913134,0.03192520436710508,0.09250415183318922
2020-12-31,454.1,459.86,438.74,447.58,99081,44346673.98,-0.016545450550416452,-0.016683855286885468,0.09886892139542913
2021-01-01,461.76,456.01,448.61,452.57,41897,18961325.29,0.011148844899235844,0.011087154621355897,0.07760255848593321
2021-01-02,457.53,459.38,444.98,453.32,60961,27634840.52,0.001657202200764596,0.00165583055638312,0.07921093759438469
2021-01-03,451.73,464.43,445.94,455.77,78703,35870466.309999995,0.0054045707226682005,0.005390018439336209,0.04191994030069777
2021-01-04,436.8,443.43,431.39,440.81,54757,24137433.17,-0.032823573293547126,-0.03337435269729485,0.05810815835296966
2021-01-05,439.92,452.92,432.5,441.8,36917,16309930.6,0.0022458655656631965,0.0022433473792276876,0.05476183125864289
2021-01-06,449.44,469.32,443.87,452.26,32736,14805183.36,0.023675871435038465,0.023399944708831173,0.049425179702669825
2021-01-07,481.43,498.04,475.71,481.78,37990,18302822.2,0.06527218856410033,0.06323034262390251,0.07671692085636546
2021-01-08,504.63,515.17,491.42,501.47,72551,36382149.97,0.0408692764332268,0.040056206755535166,0.08223808684180253
2021-01-09,546.48,558.67,532.33,545.03,68161,37149789.83,0.08686461802301215,0.08329705394554952,0.10465015741587459
2021-01-10,531.2,551.26,527.5,530.19,89623,47517218.370000005,-0.027227859016934697,-0.027605406150019808,0.1168407753841207
2021-01-11,546.93,562.35,531.64,548.13,32440,17781337.2,0.03383692638488078,0.03327705222186828,0.09769094652573032
2021-01-12,551.93,566.93,560.78,552.3,45205,24966721.499999996,0.007607684308466922,0.007578891815458076,0.09598115476363789
2021-01-13,600.58,599.4,586.22,596.6,90811,54177842.6,0.08021003078037303,0.07715549517350632,0.10505743035130763
2021-01-14,570.87,597.59,568.6,580.93,65103,37820285.79,-0.026265504525645467,-0.026616604414978377,0.11895084862874436
2021-01-15,564.58,576.63,557.65,564.64,80812,45629687.68,-0.028041244211867156,-0.028441907738709953,0.12927540000856194
2021-01-16,554.59,562.75,553.78,553.15,51627,28557475.049999997,-0.020349249079059217,-0.020559147446040052,0.10686484366595268
2021-01-17,515.09,519.53,501.65,511.17,29008,14828019.360000001,-0.07589261502304978,-0.07892699658566235,0.132713020779729
2021-01-18,496.1,508.41,490.31,501.15,81274,40730465.1,-0.019602089324490923,-0.019796758424382315,0.12514896319127938
2021-01-19,481.16,502.76,482.22,486.47,42402,20627300.94,-0.029292626957996504,-0.02973022269992808,0.12361257755306368
2021-01-20,492.9,499.84,484.13,489.98,63384,31056892.32,0.007215244516619812,0.007189339174185799,0.06796628689717375
2021-01-21,487.79,504.76,482.5,497.31,15793,7854016.83,0.014959794277317418,0.014849000159751545,0.08052859930423732
2021-01-22,542.0,541.48,524.75,535.34,15571,8335779.140000001,0.07647141621925968,0.07368848495629586,0.1242117852085581
2021-01-23,555.98,565.7,552.39,554.85,26209,14542063.65,0.03644412896477012,0.03579574788539262,0.13000770378257823
2021-01-24,551.6,552.01,531.56,543.81,53148,28902413.88,-0.019897269532306194,-0.020097885803635474,0.09730646448222005
2021-01-25,520.91,533.4,520.99,526.34,12224,6433980.16,-0.03212519078354559,-0.032652529391162526,0.1024348858200382
2021-01-26,534.5,539.77,530.55,536.68,58695,31500432.599999998,0.019645096325568767,0.019454621970495953,0.09325254190658694
2021-01-27,498.73,525.57,499.79,510.77,42441,21677589.57,-0.04827830364462993,-0.049482622690365775,0.11319291803978211
2021-01-28,543.92,557.21,537.38,547.9,49129,26917779.099999998,0.07269416762926562,0.0701733975124649,0.13047587975545205
